******-------------------------------------------------------------------------------------------------------------------****** 
Duration of the scene is: 77.7759 seconds
Original Targets Numbers in the hole Scene: 7
Number of Targets in the hole Scene after preprocessing: 32
Number of static portions: 1
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID01
Target can not be processed due to lack of Data
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID08
Target can not be processed due to lack of Data
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID09
Relevancy: 1
tj = 50.1702
Label: 0
Comment: Target is relevant and going straight, since target is crossing Ego X-axis in EFC
DATA:
49.93,39.688,8.4451,NaN,NaN,NaN,NaN,-2.9142,NaN,NaN
49.97,39.466,8.3627,NaN,NaN,NaN,NaN,-2.9066,NaN,NaN
50.01,39.246,8.2791,NaN,NaN,NaN,NaN,-2.9004,NaN,NaN
50.05,39.059,8.1871,NaN,NaN,NaN,NaN,-2.8888,NaN,NaN
50.09,38.822,8.1142,NaN,NaN,NaN,NaN,-2.8849,NaN,NaN
50.13,38.6,8.0137,NaN,NaN,NaN,NaN,-2.8733,NaN,NaN
50.17,38.356,7.9865,NaN,NaN,NaN,NaN,-2.881,NaN,NaN
50.21,38.14,7.9377,NaN,NaN,NaN,NaN,-2.8832,NaN,NaN
50.25,38.537,7.8853,-5.5821,-1.5226,0,0,-2.8753,0,Inf
50.29,38.316,7.8246,-5.556,-1.5159,0.12462,0.12656,-2.8752,0.0007,8227.3
50.33,38.156,7.6188,-5.203,-1.688,1.618,1.6442,-2.8324,0.0127,430.71
50.37,37.996,7.3814,-4.9373,-1.9271,2.1343,2.1684,-2.7751,0.0362,146.41
50.41,37.76,7.3763,-5.1278,-1.6944,1.3346,1.3578,-2.8262,-0.0348,-155.19
50.45,37.55,7.2677,-5.1937,-1.7942,0.74115,0.75386,-2.8109,-0.0302,-181.95
50.49,37.337,7.1787,-5.2423,-1.8153,0.42195,0.42892,-2.8093,-0.0406,-136.64
50.531,37.157,7.003,-5.1089,-1.9533,0.65067,0.66094,-2.778,-0.0041,-1334
50.57,36.937,6.9288,-5.2006,-1.8755,0.38065,0.38689,-2.7964,-0.054,-102.38
50.61,36.744,6.7936,-5.1418,-1.952,0.43511,0.4418,-2.7788,-0.0305,-180.32
50.65,36.581,6.5765,-5.0002,-2.1974,0.55769,0.56608,-2.7263,0.0437,124.98
50.69,36.357,6.5544,-5.0844,-1.9704,0.48569,0.49371,-2.7731,-0.0385,-141.63
50.73,36.158,6.4405,-5.0742,-2.0247,0.40902,0.41571,-2.7629,-0.0282,-193.73
50.77,35.972,6.281,-4.9891,-2.1771,0.46721,0.47456,-2.7312,0.0154,353.47
50.81,35.788,6.1249,-4.9207,-2.3322,0.46051,0.46774,-2.7,0.0539,101.03
50.85,35.606,5.9755,-4.8404,-2.48,0.48044,0.48789,-2.6681,0.0954,57.01
50.89,35.413,5.8759,-4.814,-2.4897,0.48263,0.49011,-2.6643,0.0954,56.81
50.933,35.275,5.5506,-4.5427,-3.0579,0.50833,0.5163,-2.5497,0.2339,23.412
50.971,35.047,5.5675,-4.736,-2.545,0.52897,0.53732,-2.6475,0.0827,65.013
51.01,34.859,5.4647,-4.7093,-2.5507,0.53195,0.54034,-2.6442,0.0827,64.761
51.051,34.713,5.1097,-4.5771,-3.0803,0.264,0.26815,-2.5495,0.1768,31.205
51.09,34.579,4.8005,-4.3531,-3.493,0.30151,0.30625,-2.4656,0.2623,21.278
51.13,34.428,4.5374,-4.2256,-3.79,0.1774,0.18019,-2.4105,0.3073,18.472
51.171,34.276,4.2836,-4.1433,-4.0037,0.052882,0.053714,-2.3733,0.3269,17.625
51.21,34.129,3.9855,-4.0475,-4.3321,-0.16232,-0.16487,-2.3223,0.3588,16.524
51.25,33.969,3.8104,-3.9957,-4.4019,-0.15131,-0.15368,-2.3079,0.3588,16.569
51.291,33.812,3.6565,-3.9107,-4.4747,-0.1139,-0.11569,-2.2891,0.3688,16.114
51.331,33.67,3.3836,-3.8433,-4.6764,-0.21133,-0.21466,-2.2588,0.3772,16.047
51.37,33.518,3.195,-3.785,-4.7501,-0.19903,-0.20216,-2.2437,0.3772,16.102
51.411,33.381,2.9332,-3.7072,-4.934,-0.26352,-0.26767,-2.2153,0.3864,15.972
51.451,33.21,2.8036,-3.7602,-4.8012,-0.2529,-0.25687,-2.2351,0.3457,17.641
51.491,33.061,2.6106,-3.7077,-4.8718,-0.2407,-0.24448,-2.2212,0.3457,17.71
51.531,32.915,2.4144,-3.654,-4.9418,-0.22849,-0.23208,-2.2073,0.3457,17.778
51.571,32.774,2.157,-3.5971,-5.1129,-0.28644,-0.29096,-2.1841,0.3517,17.775
51.611,32.632,1.9499,-3.5409,-5.1863,-0.27255,-0.27685,-2.1701,0.3517,17.856
51.651,32.486,1.79,-3.54,-5.1195,-0.26868,-0.27289,-2.1756,0.3301,18.856
51.691,32.359,1.5688,-3.4563,-5.2109,-0.24119,-0.24497,-2.1562,0.3372,18.544
51.731,32.231,1.3095,-3.3275,-5.4334,-0.2414,-0.24521,-2.1205,0.3613,17.635
51.771,32.109,0.96445,-3.1819,-5.8546,-0.34403,-0.34943,-2.069,0.3958,16.835
51.811,31.985,0.67716,-3.0823,-6.0682,-0.40332,-0.40975,-2.0413,0.4059,16.768
51.851,31.866,0.40767,-3.0234,-6.1612,-0.41422,-0.42064,-2.0265,0.4024,17.055
51.891,31.747,0.15897,-2.942,-6.2477,-0.39627,-0.4024,-2.0104,0.4024,17.161
51.931,31.632,0.0034423,-2.8685,-6.1377,-0.32076,-0.32574,-2.0076,0.3933,17.226
51.971,31.519,-0.24426,-2.7859,-6.2138,-0.30638,-0.31113,-1.9919,0.3933,17.314
52.011,31.411,-0.4947,-2.7015,-6.2888,-0.29199,-0.29652,-1.9761,0.3933,17.403
52.051,31.306,-0.74648,-2.615,-6.3628,-0.27741,-0.28171,-1.9603,0.3933,17.491
52.091,31.204,-1.0028,-2.5273,-6.4355,-0.26273,-0.2668,-1.9446,0.3933,17.579
52.13,31.105,-1.2616,-2.4378,-6.5072,-0.24804,-0.25188,-1.9289,0.3933,17.668
52.171,31.011,-1.5237,-2.3467,-6.5775,-0.23326,-0.23687,-1.9131,0.3933,17.756
52.211,31.579,-1.8316,-1.6708,-8.8144,-0.54866,-0.55807,-1.764,0.4957,18.098
52.251,31.547,-2.0113,-1.5086,-8.8526,-0.50523,-0.51404,-1.7454,0.4984,18.018
