******-------------------------------------------------------------------------------------------------------------------****** 
Duration of the scene is: 13.7202 seconds
Original Targets Numbers in the hole Scene: 2
Number of Targets in the hole Scene after preprocessing: 3
Number of static portions: 2
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID01
Relevancy: 1
tj = 7.3192
Label: 1
Comment: Target is relevant and Turning, since the velocity ratio is highly changing at the end
DATA:
2.3963,23.752,66.271,NaN,NaN,NaN,NaN,-1.673,NaN,NaN
2.4363,24.062,66.106,NaN,NaN,NaN,NaN,-1.6039,NaN,NaN
2.4763,24.047,65.609,NaN,NaN,NaN,NaN,-1.6039,NaN,NaN
2.5163,24.055,64.639,NaN,NaN,NaN,NaN,-1.6047,NaN,NaN
2.5563,24.048,64.097,NaN,NaN,NaN,NaN,-1.6047,NaN,NaN
2.5963,23.792,63.447,NaN,NaN,NaN,NaN,-1.6419,NaN,NaN
2.6364,23.753,62.897,NaN,NaN,NaN,NaN,-1.6418,NaN,NaN
2.6763,23.59,62.345,NaN,NaN,NaN,NaN,-1.6626,NaN,NaN
2.7164,23.542,61.795,NaN,NaN,NaN,NaN,-1.6626,NaN,NaN
2.7564,23.494,61.242,NaN,NaN,NaN,NaN,-1.6626,NaN,NaN
2.7964,23.45,60.691,NaN,NaN,NaN,NaN,-1.6626,NaN,NaN
2.8364,23.352,60.1,NaN,NaN,NaN,NaN,-1.668,NaN,NaN
2.8764,23.305,59.547,NaN,NaN,NaN,NaN,-1.668,NaN,NaN
2.9164,23.733,59.886,NaN,NaN,NaN,NaN,-1.6009,NaN,NaN
2.9564,23.716,59.384,NaN,NaN,NaN,NaN,-1.6009,NaN,NaN
2.9964,23.708,58.879,NaN,NaN,NaN,NaN,-1.601,NaN,NaN
3.0364,23.693,58.38,NaN,NaN,NaN,NaN,-1.6009,NaN,NaN
3.0764,23.685,57.876,NaN,NaN,NaN,NaN,-1.6009,NaN,NaN
3.1164,23.649,56.774,-1.4089,-13.339,-0.005006,-0.0049939,-1.676,0,Inf
3.1585,23.678,56.004,-0.83001,-13.8,-0.0017024,-0.0016974,-1.6309,0.0072,1920.1
3.1986,23.553,55.324,-1.1945,-13.903,-0.0055089,-0.0054909,-1.6565,-0.0011,-12686
3.2386,23.426,54.729,-1.454,-13.918,-0.0098181,-0.0097823,-1.6749,-0.0103,-1358.6
3.2786,23.37,54.172,-1.4601,-13.92,-0.01002,-0.0099798,-1.6753,-0.0103,-1358.9
3.3186,23.338,53.544,-1.0992,-14.085,-0.012627,-0.012572,-1.6487,0.0081,1744.2
3.3586,23.305,52.981,-1.0943,-14.09,-0.01263,-0.01257,-1.6483,0.0081,1744.8
3.3986,23.363,52.415,-0.85772,-14.07,0.002707,0.0026922,-1.6317,0.0238,592.29
3.4387,23.437,51.813,-0.59653,-14.142,0.00040074,0.00039858,-1.613,0.0418,338.63
3.4786,23.583,51.292,-0.43683,-13.976,0.020868,0.020731,-1.6021,0.0546,256.09
3.5186,23.6,50.714,-0.35331,-14.008,0.019671,0.019529,-1.596,0.0575,243.69
3.5586,23.713,50.189,0.10278,-13.847,0.02068,0.02052,-1.5634,0.1016,136.3
3.5986,23.718,49.628,0.14874,-13.856,0.020287,0.020113,-1.5601,0.1008,137.47
3.6387,23.797,49.153,0.39277,-13.522,0.0077365,0.0076632,-1.5418,0.1215,111.34
3.6786,23.837,48.58,0.46417,-13.571,0.0072372,0.0071626,-1.5366,0.1191,114.01
3.7186,23.821,48.032,0.35182,-13.547,0.03077,0.030428,-1.5449,0.0988,137.16
3.7587,23.848,47.478,0.39304,-13.541,0.024949,0.024651,-1.5418,0.0961,140.96
3.7987,23.83,47.022,0.24552,-13.198,0.03281,0.032388,-1.5522,0.0744,177.42
3.8387,23.856,46.504,0.25532,-13.099,0.031816,0.031382,-1.5513,0.0701,186.9
3.8787,23.825,45.99,0.13386,-12.993,0.042911,0.042285,-1.5605,0.0531,244.7
3.9187,23.814,45.436,0.036767,-13.037,0.047171,0.046428,-1.5679,0.0391,333.42
3.9587,23.883,44.889,0.16484,-13.034,0.033476,0.032921,-1.5582,0.0485,268.76
3.9986,23.937,44.369,0.25405,-12.939,0.020682,0.020317,-1.5512,0.0533,242.8
4.0387,24.014,43.852,0.48674,-12.867,-0.012717,-0.012483,-1.533,0.0731,176.14
4.0787,24.131,43.452,0.65146,-12.355,-0.08622,-0.084565,-1.5182,0.0864,143.2
4.1187,24.175,43.056,0.70129,-11.925,-0.14631,-0.1433,-1.5119,0.0894,133.63
4.1587,24.226,42.495,0.78098,-12.091,-0.13119,-0.12843,-1.5063,0.0914,132.57
4.1987,24.12,41.876,0.5764,-12.492,-0.019608,-0.01919,-1.5247,0.0677,184.72
4.2387,24.176,41.354,0.62318,-12.465,-0.036803,-0.035991,-1.5209,0.0685,182.19
4.2787,24.197,40.701,0.55151,-12.804,-0.0023263,-0.0022732,-1.5277,0.0568,225.63
4.3187,24.213,40.158,0.55439,-12.879,0.0031359,0.0030635,-1.5278,0.0543,237.41
4.3587,24.28,39.563,0.65632,-13.112,0.021963,0.021434,-1.5208,0.059,222.52
4.3987,24.304,38.985,0.64596,-13.276,0.040297,0.039299,-1.5222,0.0549,242.1
4.4387,24.344,38.449,0.69166,-13.276,0.038085,0.037111,-1.5187,0.0562,236.56
4.4787,24.386,37.896,0.79624,-13.362,0.048021,0.046774,-1.5113,0.0613,218.36
4.5187,24.398,37.411,0.72281,-13.174,0.024923,0.024272,-1.516,0.0542,243.44
4.5588,24.443,36.824,0.78655,-13.358,0.040028,0.038966,-1.512,0.0558,239.8
4.5988,24.452,36.499,0.67661,-12.596,-0.048142,-0.046846,-1.5172,0.0489,257.95
4.6388,24.473,35.911,0.66385,-12.837,-0.014194,-0.013804,-1.5191,0.0453,283.77
4.6788,24.512,35.327,0.70351,-13.044,0.0067935,0.0066044,-1.5169,0.0456,286.47
4.7188,24.508,34.761,0.66368,-13.195,0.026365,0.025629,-1.5205,0.0408,323.8
4.7588,24.427,34.243,0.49884,-13.186,0.055386,0.053806,-1.5329,0.0292,451.89
4.7988,24.45,33.712,0.46218,-13.163,0.054073,0.052514,-1.5357,0.0258,510.51
4.8388,24.459,33.17,0.45777,-13.201,0.052155,0.050637,-1.5361,0.0247,534.79
4.8789,24.494,32.647,0.50424,-13.158,0.044846,0.043539,-1.5325,0.0269,489.51
4.9188,24.426,32.179,0.36675,-12.979,0.031768,0.030826,-1.5425,0.0183,709.54
4.9588,24.453,31.666,0.37788,-12.924,0.025779,0.025014,-1.5416,0.0183,706.53
4.9988,24.487,31.138,0.41384,-12.926,0.02081,0.020186,-1.5388,0.0199,649.9
5.0388,24.559,30.59,0.50208,-12.973,0.015127,0.014669,-1.5321,0.0243,534.25
5.0788,24.482,30.097,0.36767,-12.926,0.019699,0.019097,-1.5424,0.016,808.21
5.1188,24.531,29.608,0.42572,-12.838,0.014624,0.014172,-1.5376,0.019,676.03
5.1588,24.606,29.078,0.50905,-12.84,0.0071095,0.0068889,-1.5312,0.0231,556.29
5.1989,24.601,28.638,0.44252,-12.62,-0.0019304,-0.0018693,-1.5357,0.0189,668.13
5.2389,24.711,28.071,0.59632,-12.762,-0.0013206,-0.0012793,-1.5241,0.0266,480.31
5.2789,24.758,27.546,0.63873,-12.783,-0,-0,-1.5209,0.0281,455.48
5.3189,24.778,27.073,0.62871,-12.922,0.01789,0.017305,-1.5222,0.0264,490.06
5.3589,24.819,26.539,0.68213,-12.974,0.021045,0.020348,-1.5182,0.0284,457.44
5.3989,24.797,26.035,0.61847,-12.952,0.018302,0.017692,-1.5231,0.0242,535.8
5.4389,24.813,25.483,0.62182,-13.07,0.020036,0.019358,-1.5232,0.0235,556.81
5.4789,24.845,24.954,0.64692,-13.098,0.021157,0.020436,-1.5214,0.024,546.43
5.5189,24.863,24.395,0.60798,-13.231,0.037641,0.036349,-1.5248,0.0209,633.72
5.5589,24.83,24,0.51453,-12.775,-0.019534,-0.018859,-1.5306,0.0165,774.86
5.5989,24.802,23.468,0.44347,-12.865,0.00061093,0.00058916,-1.5363,0.012,1072.7
5.6389,24.835,22.941,0.47717,-12.891,-0.024727,-0.023865,-1.5338,0.0134,962.67
5.6789,24.822,22.4,0.42869,-12.983,0.00010213,9.8406e-05,-1.5378,0.0103,1261.2
5.7189,24.843,21.926,0.43582,-12.812,-0.01832,-0.017674,-1.5368,0.0107,1198.1
5.759,24.837,21.405,0.39644,-12.83,-0.0052931,-0.0051055,-1.5399,0.0083,1546.5
5.7989,24.843,20.94,0.37918,-12.644,-0.022396,-0.021597,-1.5408,0.0074,1709.4
5.8389,24.864,20.504,0.3812,-12.363,-0.044089,-0.042498,-1.5399,0.0077,1606.3
5.879,24.846,20.782,0.38269,-12.598,-0.01894,-0.018255,-1.5404,0.0073,1726.6
5.9189,24.857,20.517,0.3677,-11.737,-0.085843,-0.082784,-1.5401,0.0073,1608.5
5.959,24.881,20.034,0.36694,-11.712,-0.086684,-0.083503,-1.5395,0.0076,1541.8
5.999,24.874,19.77,0.33664,-10.934,-0.14187,-0.13685,-1.5413,0.0063,1736.4
6.039,24.891,19.252,0.3415,-11.114,-0.12328,-0.11872,-1.5401,0.007,1588.5
6.079,24.879,18.952,0.29649,-10.549,-0.15009,-0.14452,-1.5427,0.0051,2069.3
6.1191,24.91,18.531,0.32689,-10.64,-0.14387,-0.13854,-1.5401,0.0069,1542.8
6.159,24.914,18.192,0.33975,-10.213,-0.19309,-0.18653,-1.5396,0.007,1459.9
6.199,24.943,17.793,0.37121,-10.056,-0.20244,-0.19561,-1.5362,0.0094,1070.5
6.239,24.956,17.544,0.35717,-9.368,-0.24933,-0.24098,-1.5359,0.0094,997.32
6.2791,24.94,17.122,0.29516,-9.3959,-0.21203,-0.20406,-1.5394,0.0068,1382.4
6.319,24.967,16.761,0.33948,-9.1632,-0.23662,-0.22864,-1.5369,0.0083,1104.8
6.359,24.985,15.51,0.29224,-9.1193,-0.21022,-0.20267,-1.5394,0.0065,1403.7
6.399,25.006,15.164,0.29653,-8.8971,-0.21491,-0.20717,-1.5381,0.0072,1236.4
6.439,25.038,14.92,0.29293,-8.412,-0.2631,-0.25267,-1.535,0.0092,914.9
6.479,25.036,14.692,0.25744,-7.8537,-0.28798,-0.27641,-1.5368,0.0078,1007.4
6.519,25.061,14.419,0.2655,-7.5522,-0.31535,-0.30242,-1.5341,0.0096,787.17
