******-------------------------------------------------------------------------------------------------------------------****** 
Duration of the scene is: 19.7228 seconds
Original Targets Numbers in the hole Scene: 3
Number of Targets in the hole Scene after preprocessing: 6
Number of static portions: 1
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID01
Target can not be processed due to lack of Data
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID04
Relevancy: 1
tj = 12.4017
Label: 0
Comment: Target is relevant and going straight, since the velocity ratio is almost not changing
DATA:
7.0009,13.249,52.45,NaN,NaN,NaN,NaN,-1.5784,NaN,NaN
7.0409,13.252,52.111,NaN,NaN,NaN,NaN,-1.5784,NaN,NaN
7.0809,13.622,51.711,NaN,NaN,NaN,NaN,-1.3539,NaN,NaN
7.121,13.704,51.351,NaN,NaN,NaN,NaN,-1.3539,NaN,NaN
7.161,13.489,51.061,NaN,NaN,NaN,NaN,-1.5072,NaN,NaN
7.2011,13.512,50.716,NaN,NaN,NaN,NaN,-1.5072,NaN,NaN
7.2409,13.531,50.37,NaN,NaN,NaN,NaN,-1.5071,NaN,NaN
7.281,13.555,50.134,NaN,NaN,NaN,NaN,-1.5728,NaN,NaN
7.321,13.564,49.794,NaN,NaN,NaN,NaN,-1.5728,NaN,NaN
7.361,13.56,49.452,NaN,NaN,NaN,NaN,-1.5728,NaN,NaN
7.401,13.665,49.023,NaN,NaN,NaN,NaN,-1.5377,NaN,NaN
7.441,13.475,48.708,NaN,NaN,NaN,NaN,-1.5932,NaN,NaN
7.481,13.466,48.364,NaN,NaN,NaN,NaN,-1.5933,NaN,NaN
7.521,13.448,48.047,NaN,NaN,NaN,NaN,-1.6017,NaN,NaN
7.561,13.344,47.713,NaN,NaN,NaN,NaN,-1.6163,NaN,NaN
7.601,13.185,47.442,NaN,NaN,NaN,NaN,-1.6452,NaN,NaN
7.641,13.167,47.104,NaN,NaN,NaN,NaN,-1.6452,NaN,NaN
7.681,13.27,46.724,NaN,NaN,NaN,NaN,-1.6164,NaN,NaN
7.7211,13.135,46.425,NaN,NaN,NaN,NaN,-1.6413,NaN,NaN
7.761,13.055,46.099,NaN,NaN,NaN,NaN,-1.6515,NaN,NaN
7.8011,12.893,45.783,NaN,NaN,NaN,NaN,-1.6757,NaN,NaN
7.8411,12.973,45.403,NaN,NaN,NaN,NaN,-1.6507,NaN,NaN
7.881,NaN,NaN,NaN,NaN,NaN,NaN,-1.6577,NaN,NaN
7.9211,NaN,NaN,NaN,NaN,NaN,NaN,-1.624,NaN,NaN
7.9611,13.376,45.386,-0.7861,-8.4566,-0.00029765,-0.00030205,-1.6635,-0,-Inf
8.0011,13.486,45.001,-0.40444,-8.524,0.00069406,0.00070611,-1.6182,0.0003,28445
8.0411,13.976,44.535,-0.73055,-8.4523,0.0087216,0.0088769,-1.6569,-0.0002,-42419
8.0811,13.723,44.238,-0.7126,-8.4784,0.0016844,0.0017161,-1.6546,0.0005,17017
8.1211,13.656,43.913,-0.76055,-8.4305,0.016235,0.01656,-1.6606,0.0022,3847.6
8.1612,13.666,43.563,-0.64341,-8.4691,0.0073208,0.0074776,-1.6465,0.0047,1807.1
8.2011,13.695,43.215,-0.51442,-8.5163,0.00019754,0.0002018,-1.6311,0.0075,1137.6
8.2411,13.656,42.88,-0.53595,-8.5149,-0.0015811,-0.0016185,-1.6337,0.0079,1080
8.2811,13.703,42.515,-0.36036,-8.5831,-0.0049387,-0.0050616,-1.6128,0.0154,557.83
8.3211,13.811,42.151,-0.095301,-8.6639,-0.0042446,-0.0043555,-1.5818,0.0254,341.12
8.3612,13.869,41.784,0.068924,-8.7305,-0.0014797,-0.00152,-1.5629,0.0324,269.47
8.4011,13.855,41.452,0.079535,-8.745,-0.0012821,-0.0013182,-1.5617,0.0334,261.84
