******-------------------------------------------------------------------------------------------------------------------****** 
Duration of the scene is: 18.2836 seconds
Original Targets Numbers in the hole Scene: 2
Number of Targets in the hole Scene after preprocessing: 4
Number of static portions: 1
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID01
Target can not be processed due to lack of Data
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID03
Relevancy: 1
tj = 8.9218
Label: 0
Comment: Target is relevant and going straight, since target is crossing Ego X-axis in EFC
DATA:
2.1204,-0,-0,NaN,NaN,NaN,NaN,0,NaN,NaN
2.1604,0.3016,0.0013868,NaN,NaN,NaN,NaN,0,NaN,NaN
2.2004,0.6032,0.0030737,NaN,NaN,NaN,NaN,-0.0001,NaN,NaN
2.2404,0.9047,0.0041599,NaN,NaN,NaN,NaN,-0.0001,NaN,NaN
2.2804,1.206,0.0046431,NaN,NaN,NaN,NaN,-0.0001,NaN,NaN
2.3205,1.5075,0.0047299,NaN,NaN,NaN,NaN,-0.0001,NaN,NaN
2.3604,1.8086,0.0035106,NaN,NaN,NaN,NaN,-0.0001,NaN,NaN
2.4005,2.1104,0.0051003,NaN,NaN,NaN,NaN,-0.0001,NaN,NaN
2.4405,2.4123,0.0080902,NaN,NaN,NaN,NaN,-0.0002,NaN,NaN
2.4805,2.7137,0.0077749,NaN,NaN,NaN,NaN,-0.0002,NaN,NaN
2.5205,3.0098,0.96525,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.5605,3.3243,1.0365,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.6005,3.6389,1.1077,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.6405,3.9526,1.1756,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.6805,4.2675,1.2476,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.7205,4.5828,1.321,NaN,NaN,NaN,NaN,0.22,NaN,NaN
2.7606,4.8971,1.3907,NaN,NaN,NaN,NaN,0.22,NaN,NaN
2.8005,5.211,1.4597,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.8406,5.525,1.5289,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.8806,5.8397,1.6004,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.9206,6.154,1.6698,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
2.9606,6.4681,1.7388,NaN,NaN,NaN,NaN,0.2201,NaN,NaN
3.0006,6.975,1.673,NaN,NaN,NaN,NaN,0.1928,NaN,NaN
3.0406,7.5329,1.8568,NaN,NaN,NaN,NaN,0.2139,NaN,NaN
