******-------------------------------------------------------------------------------------------------------------------****** 
Duration of the scene is: 54.6912 seconds
Original Targets Numbers in the hole Scene: 11
Number of Targets in the hole Scene after preprocessing: 26
Number of static portions: 1
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID02
Relevancy: 0
tj = Inf
Label: -1
Comment: Target is irrelevant as it is not crossing the estimated holding line
DATA:
23.445,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
23.485,NaN,NaN,NaN,NaN,NaN,NaN,0.2788,NaN,NaN
23.525,NaN,NaN,NaN,NaN,NaN,NaN,0.3547,NaN,NaN
23.565,NaN,NaN,NaN,NaN,NaN,NaN,0.3477,NaN,NaN
23.605,NaN,NaN,NaN,NaN,NaN,NaN,0.4413,NaN,NaN
23.645,NaN,NaN,NaN,NaN,NaN,NaN,0.4414,NaN,NaN
23.685,NaN,NaN,NaN,NaN,NaN,NaN,0.4686,NaN,NaN
23.725,NaN,NaN,NaN,NaN,NaN,NaN,0.4809,NaN,NaN
23.765,NaN,NaN,NaN,NaN,NaN,NaN,0.4938,NaN,NaN
23.805,NaN,NaN,NaN,NaN,NaN,NaN,0.4444,NaN,NaN
23.845,NaN,NaN,NaN,NaN,NaN,NaN,0.4406,NaN,NaN
23.885,NaN,NaN,NaN,NaN,NaN,NaN,0.4159,NaN,NaN
23.925,NaN,NaN,NaN,NaN,NaN,NaN,0.3934,NaN,NaN
23.965,NaN,NaN,4.2438,2.23,-0,-0,0.4838,0,Inf
24.005,NaN,NaN,4.1762,1.9315,-0.011814,-0.0043422,0.4333,-0.0154,-298.78
24.045,NaN,NaN,4.1652,2.4604,-0.061613,-0.022536,0.5347,0.0534,90.592
24.085,NaN,NaN,4.1771,2.7897,-0.10278,-0.037417,0.5919,0.0961,52.269
24.125,NaN,NaN,4.0663,2.9808,-0.19425,-0.070379,0.6395,0.1623,31.065
24.165,NaN,NaN,4.0419,3.0006,-0.28946,-0.10434,0.6494,0.1366,36.851
24.205,NaN,NaN,3.9757,3.2694,-0.30526,-0.10952,0.6987,0.169,30.458
24.245,NaN,NaN,3.8106,3.5468,-0.28379,-0.10127,0.7608,0.291,17.889
24.285,NaN,NaN,3.6269,3.5446,-0.30214,-0.10723,0.7874,0.3321,15.27
24.325,NaN,NaN,3.6509,2.6746,-0.72596,-0.25692,0.6642,0.0274,165.17
24.365,NaN,NaN,3.5799,2.9931,-0.52228,-0.1836,0.7217,0.1546,30.183
24.405,NaN,NaN,3.5339,3.3052,-0.3426,-0.11965,0.7698,0.2372,20.399
24.445,NaN,NaN,3.5206,3.1425,-0.4457,-0.15484,0.7519,0.1737,27.168
24.485,NaN,NaN,3.4746,3.1743,-0.41458,-0.14354,0.762,0.1797,26.19
24.525,NaN,NaN,3.6727,3.4954,-0.068616,-0.023694,0.7637,0.1364,37.171
24.565,NaN,NaN,3.684,3.5945,-0.029407,-0.010101,0.7745,0.1431,35.968
24.605,NaN,NaN,3.6319,3.7326,0.013788,0.0047111,0.7984,0.1756,29.658
24.645,NaN,NaN,3.813,3.9645,0.16323,0.054979,0.8122,0.1813,30.34
24.685,NaN,NaN,3.7587,4.0833,0.16699,0.056512,0.8193,0.1798,30.867
24.725,NaN,NaN,3.717,4.3075,0.19992,0.067264,0.8506,0.2181,26.087
24.765,NaN,NaN,4.3242,4.7024,0.51032,0.16624,0.8441,0.1788,35.729
24.805,NaN,NaN,4.2535,4.8251,0.46854,0.15139,0.8655,0.2015,31.922
24.845,NaN,NaN,4.4705,5.0195,0.58245,0.18627,0.8628,0.1774,37.89
24.885,NaN,NaN,4.4033,5.0469,0.51802,0.16484,0.871,0.1802,37.169
24.925,NaN,NaN,4.4906,5.245,0.55239,0.17426,0.8807,0.1766,39.098
24.965,NaN,NaN,4.1448,4.8951,0.41294,0.13372,0.8534,0.1349,47.548
25.005,NaN,NaN,4.0594,4.8018,0.34221,0.10992,0.8561,0.1326,47.419
25.045,NaN,NaN,4.2256,4.9667,0.36108,0.11212,0.8791,0.1552,42.017
25.085,NaN,NaN,4.0929,4.6231,0.27682,0.08568,0.8571,0.1197,51.584
25.125,NaN,NaN,3.8828,4.4814,0.21209,0.066428,0.8479,0.1051,56.418
25.165,NaN,NaN,3.8847,4.5192,0.20367,0.063254,0.8522,0.1051,56.702
25.205,NaN,NaN,4.3019,5.1042,0.34953,0.10493,0.883,0.1291,51.706
25.245,NaN,NaN,4.3083,5.1723,0.333,0.099063,0.8881,0.1291,52.142
25.285,NaN,NaN,4.3138,5.2409,0.31617,0.093172,0.8933,0.1291,52.578
25.325,NaN,NaN,4.3188,5.3096,0.29892,0.087191,0.8984,0.1291,53.015
25.365,NaN,NaN,4.3227,5.3788,0.28149,0.081268,0.9036,0.1291,53.451
25.405,NaN,NaN,3.7525,4.6511,0.097878,0.028506,0.8875,0.1104,54.131
25.445,NaN,NaN,3.3201,3.8417,-0.098783,-0.028252,0.8641,0.0853,59.526
25.485,NaN,NaN,3.2985,3.8436,-0.096576,-0.027253,0.8676,0.0853,59.378
25.525,NaN,NaN,3.2772,3.8452,-0.094232,-0.026213,0.8709,0.0853,59.229
25.565,NaN,NaN,3.2556,3.847,-0.091751,-0.025145,0.8743,0.0853,59.081
25.605,NaN,NaN,3.2341,3.8486,-0.089264,-0.024087,0.8777,0.0853,58.934
25.645,NaN,NaN,2.0983,2.1542,-0.11237,-0.030793,0.7812,0.04,75.181
25.685,NaN,NaN,2.4086,3.2187,-0.039844,-0.01041,0.9328,0.0566,71.027
25.725,NaN,NaN,2.3945,3.2163,-0.037434,-0.0096098,0.935,0.0566,70.844
25.765,NaN,NaN,2.3807,3.2138,-0.035156,-0.0088572,0.9372,0.0566,70.662
25.805,NaN,NaN,2.103,2.9641,-0.034901,-0.008613,0.9586,0.081,44.868
25.845,NaN,NaN,2.084,2.9605,-0.030975,-0.007497,0.9619,0.081,44.697
25.885,NaN,NaN,3.9028,7.6859,0.040853,0.0096984,1.1021,0.081,106.42
25.925,NaN,NaN,3.9081,7.5429,0.04255,0.0098831,1.0941,0.1023,83.042
25.965,NaN,NaN,3.7015,7.7028,0.092213,0.020837,1.1257,0.301,28.392
26.005,NaN,NaN,3.1966,9.7311,0.26147,0.056837,1.2598,0.301,34.029
26.045,NaN,NaN,3.2714,9.1816,0.23491,0.052132,1.2224,0.2266,43.014
26.085,NaN,NaN,3.3576,8.9833,0.23156,0.050196,1.2069,0.1711,56.051
26.125,NaN,NaN,3.4842,8.7846,0.2271,0.048064,1.1868,0.0915,103.28
26.165,NaN,NaN,3.6365,8.5473,0.21731,0.044811,1.1623,-0.0197,-471.51
26.205,NaN,NaN,4.0015,7.777,0.20487,0.041112,1.0893,-0.2684,-32.586
26.246,NaN,NaN,4.0822,7.7936,0.18045,0.035203,1.0828,-0.2703,-32.549
26.285,NaN,NaN,4.6707,6.9404,0.023362,0.0043875,0.9777,-0.5936,-14.093
26.325,NaN,NaN,4.7788,6.7227,-0.026281,-0.004792,0.9536,-0.6061,-13.609
26.366,NaN,NaN,4.907,6.5407,-0.072862,-0.012895,0.9294,-0.6061,-13.491
26.406,NaN,NaN,4.0506,6.2158,0.072707,0.012407,0.9962,-0.3573,-20.764
26.445,NaN,NaN,3.8631,5.8832,0.073652,0.012456,0.9865,-0.3576,-19.682
26.485,NaN,NaN,3.6768,5.6221,0.099825,0.016471,0.9868,-0.3368,-19.946
26.525,NaN,NaN,3.7314,5.6024,0.078863,0.012275,0.9871,-0.3169,-21.241
26.565,NaN,NaN,3.5024,5.16,0.061498,0.0095328,0.971,-0.3341,-18.666
26.605,NaN,NaN,3.7636,6.0077,0.4328,0.057123,1.033,-0.3341,-21.219
26.645,NaN,NaN,3.6563,5.888,0.28318,0.042697,1.0007,-0.4408,-15.723
26.685,NaN,NaN,3.6831,6.1524,0.33419,0.049287,1.0153,-0.4337,-16.534
26.725,NaN,NaN,3.78,6.6878,0.72384,0.078335,1.0893,-0.2592,-29.638
26.765,NaN,NaN,2.9261,6.0197,0.71824,0.10995,1.0767,-0.2948,-22.704
26.805,NaN,NaN,3.3827,5.9856,0.81795,0.070871,1.1039,-0.175,-39.288
26.846,NaN,NaN,3.3634,6.1561,0.8662,0.069871,1.1196,-0.1046,-67.065
26.885,NaN,NaN,3.3485,5.954,0.80053,0.062885,1.1058,-0.1638,-41.703
26.925,NaN,NaN,2.9786,6.2481,0.87487,0.095103,1.1259,-0.0748,-92.537
26.966,NaN,NaN,2.9546,6.7551,1.0594,0.060462,1.216,0.2083,35.396
27.006,NaN,NaN,2.3253,5.9681,1.1406,0.1724,1.1244,-0.0561,-114.17
27.046,NaN,NaN,2.2962,5.1592,1.0517,0.1561,1.0666,-0.2022,-27.928
27.086,NaN,NaN,3.0215,4.2697,0.62513,0.032218,1.0154,-0.3226,-16.214
27.126,NaN,NaN,2.6835,4.2639,0.62438,0.054584,1.0091,-0.3069,-16.416
27.166,NaN,NaN,3.1677,4.4524,0.2761,0.021151,0.9757,-0.3751,-14.568
27.206,NaN,NaN,3.166,4.5656,0.20636,0.01827,0.9645,-0.3684,-15.081
27.246,NaN,NaN,3.1725,4.4348,0.15765,0.013544,0.9498,-0.3684,-14.801
27.286,NaN,NaN,3.2984,5.0096,0.13726,0.010564,0.9983,-0.2532,-23.688
27.326,NaN,NaN,3.2627,5.6485,0.0050748,0.00041378,1.047,-0.1531,-42.607
27.366,NaN,NaN,3.7023,5.2531,-0.007473,-0.00058934,0.9564,-0.2943,-21.837
27.406,NaN,NaN,3.7683,5.6976,-0.11014,-0.0088256,0.9805,-0.2364,-28.896
27.446,NaN,NaN,3.8343,6.0735,-0.23044,-0.018817,0.9963,-0.197,-36.46
27.486,NaN,NaN,4.0514,7.4674,-0.77722,-0.072512,1.0454,-0.1149,-73.94
27.526,NaN,NaN,3.9716,7.7605,-0.86049,-0.071936,1.0674,-0.0707,-123.31
27.566,NaN,NaN,3.7274,7.6555,-0.89621,-0.08342,1.0844,-0.0392,-217.21
27.606,NaN,NaN,3.7891,7.7414,-0.90343,-0.081258,1.0828,-0.0392,-219.87
27.646,NaN,NaN,3.7423,7.2535,-0.6042,-0.048216,1.0701,-0.0526,-155.17
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID15
Target can not be processed due to lack of Data
******-------------------------------------------------------------------------------------------------------------------****** 
TargetID: ID16
Relevancy: 1
tj = 26.5654
Label: 1
Comment: Target is relevant and Turning, since the velocity ratio is highly changing at the end
DATA:
